label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
real,-286.50504,82.866455,-3.048747,6.1963754,-14.019105,-23.430107,-28.137281,-24.151695,-10.559417,-6.1229167,-22.31179,3.472519,-14.909388,1.6003163,-8.696147,-8.890037,-7.7168927,-5.9358582,-3.7473054,-4.896141,-6.500336,3.7146695,4.478168,6.556135,-0.59079057,-1.7010354,-3.8569758,-10.579718,-1.7769959,0.8383637,-4.879208,-3.8186545,-5.553712,-0.032879233,-2.4899642,-0.1571165,-2.468633,-6.8437657,-0.7612226,1.4331532,-2.6153307,-2.0235384,-4.2905054,4.9102507,1.3854157,1.876299,-0.08361019,2.4817336,-0.3056884,-0.7170111,-3.3348825,1.2917085,-1.3636061,-0.22424342,-2.4021857,-0.5374254,-1.3960507,-1.0121074,-0.18143868,0.6666441,0.82793146,-0.4820347,-2.2325423,0.1633455,-0.576598,1.516377,1.0359112,1.1513069,-0.676547,-0.3443185,0.61155134,-0.01847889,-0.261407,-1.3719317,-1.926062,1.2517315,0.6205241,-0.44246948,0.54267615,0.9360724,-1.268638,-1.067394,-1.1095562,-0.50983196,-0.5112121,0.044925872,-2.2508137,-0.53449684,-0.5864956,-0.46919098,0.149662,0.0026387055,0.10552203,0.26128912,0.7391104,0.31209612,0.16075414,-0.09972501,-0.36317298,0.17778584,0.2315475,-0.23365252,1.1995423,0.4201538,-0.010608526,-0.04711686,-0.52760273,-0.033616535,0.26368302,0.086151615,0.4463874,0.22665082,-0.24050277,-0.021587998,-0.6346035,0.34787083,-0.40040398,-0.62485296,0.04615589,-0.19679637,-0.33033964,0.103169,-0.050268058,0.27222478,0.052860457,-0.19335121,-0.27350047,-0.086652346
real,-258.51727,115.21795,-27.348331,-1.0200317,-26.34546,-26.57444,-2.290049,-28.530397,-13.994471,-2.6325252,-22.070467,-2.2163513,-15.00902,4.113699,-8.103835,-6.3142653,-11.324626,-9.953787,-8.331213,-11.681955,-5.377349,2.4389355,-0.93000466,5.1780934,4.584224,-5.5364156,-1.002127,-5.4167504,-1.3291467,-0.06117793,-1.017348,-1.0310742,-6.843137,-2.7982924,-4.9141173,-1.0799346,-2.9981885,-3.4960127,0.54907554,4.92688,3.5657306,6.305344,1.2772549,2.177699,0.20941941,0.22495736,4.1105375,3.4811401,-1.215967,-2.4385118,-3.1744173,0.9701109,-1.2523373,0.04581742,-1.6949793,-3.0791447,-0.1897054,2.101226,-0.5914072,-2.1111424,-3.9987817,0.7428266,-1.763527,-1.5787076,-1.7099341,-2.017077,-0.047730945,0.8896269,-2.5442674,-4.5078616,-1.6932933,-0.28643888,-1.4633331,-1.4239049,-1.4801165,-2.3980165,-1.1230447,-0.569519,-2.3629615,0.93954533,2.3203683,-0.8071512,-1.3858656,-0.21881913,-0.5817014,0.32716388,-0.073028125,-1.0749779,1.2923872,0.18715538,-1.9660497,-0.82636553,-0.7097143,-1.0341455,-0.4079073,-0.3405736,-0.6735677,-0.18107994,-1.5597842,-0.9632191,-0.96431446,-1.4627135,-0.9088472,-0.7074653,-0.3918341,0.22814116,-0.7255094,-0.0013552812,-0.46385285,0.07119726,-0.044846695,-0.1604298,-0.5466406,-0.10998778,-1.1495714,-0.18932383,-0.5458951,-0.81581724,-1.076782,-0.3570792,-0.04029463,-1.2226158,0.009288924,0.15448417,-0.47942767,0.4445758,0.86223066,-0.8752101
real,-323.24332,70.039925,18.524485,6.825389,-7.2363033,-8.482132,-26.237007,-18.852127,-11.554374,-2.4209754,-32.672092,1.8166984,-14.985529,7.0764904,-10.846715,-8.383392,1.3529931,-7.3783092,-10.085564,-8.463686,-3.0245314,-17.056091,-9.56127,-2.3051472,-3.9011207,0.3119246,8.553103,5.7589197,0.7100451,2.091705,-5.6256685,-0.7994182,-1.1533767,4.713082,0.80515134,-3.7793405,-0.94939214,2.4867043,-1.878453,-1.3836478,-1.8480769,0.6361785,-1.152248,-2.3602252,-2.5778806,-0.5433917,-3.784328,0.53053224,-2.4999704,-0.21870744,-0.77161527,1.0396081,-0.48411727,0.32806736,1.6767836,-2.520751,-2.816948,-0.10598274,-0.70922387,-1.3962752,-2.1775804,-1.7513429,-2.97576,-0.22287542,-1.6294997,0.93758947,-2.3799834,-2.2630572,-0.96734506,0.1834481,-2.0759168,-1.4059108,-2.1139936,-1.5825055,-0.9019852,0.26601103,-0.6146874,-1.6918217,-2.1027625,-0.30629408,-0.9716852,-1.4426134,-1.9553616,-0.13202997,-1.2026272,-1.1874933,-0.12929961,-0.5887775,-2.5265849,-0.4013782,-0.25137386,-1.2196738,-1.8531154,-0.8247564,-0.8290733,-1.1150999,-0.7523455,-0.2594654,0.0753483,-1.0771216,-2.213948,-0.701623,-0.036646046,-0.4439145,-0.47947282,-0.2947273,-0.2372213,-0.00056321145,-0.8570575,-0.0748741,0.080777794,-0.5444721,-0.19211741,0.6672938,-1.0528313,-0.8269814,-0.33846545,0.58490026,0.3999382,-0.37713963,-0.29504082,-0.07351653,-0.007443638,0.11423379,-0.0988291,0.20272598,0.31915995,0.001499033
real,-317.04306,74.3642,22.280884,-7.1154175,-43.22026,-2.930097,-12.933645,-16.738348,-19.033178,2.314376,-11.514533,-16.883598,-4.7903285,5.616536,-16.74623,-4.8430424,-8.569299,-8.767381,-7.294713,-6.892441,-5.320084,-3.4600883,-8.824082,-10.280586,-6.2515583,1.0699118,5.106627,0.8745853,0.63516116,-0.69783825,-7.0646935,-6.499765,-4.144932,-1.3115959,-2.344726,-2.3717637,-6.30647,-1.8421977,-5.2776637,-1.5852873,-5.340066,-4.332382,-3.5313904,-1.0674522,0.0042702453,0.5744087,-1.8700979,-0.53466636,0.7747339,4.2127256,3.2273042,5.9173503,4.490165,3.9235969,1.5818377,0.32815117,0.94217837,1.4607401,0.041758228,2.96959,-0.5081874,-0.3679832,0.5315003,1.360278,-0.62939,0.25290442,-2.3983448,-1.5337207,-0.008859642,0.045407414,-1.4189926,-1.6449496,-1.2894272,-0.87535614,1.1435988,1.3859581,1.0838808,0.22737418,-0.451477,-0.20009312,-0.9278537,-0.2569932,-0.66876835,0.058018416,0.69970256,-1.4122939,-0.8744855,-0.5364999,0.43072885,0.66943324,-0.9886194,0.8970572,0.2918052,0.014270317,-0.18460318,-0.05234429,-0.3066726,-0.65634954,-1.3349504,-0.77194214,-0.68476456,0.048802003,0.18290423,1.5393173,0.59528685,0.73019224,-0.24332443,-0.50684077,0.11740176,0.3933731,0.18294547,0.595061,-0.3939695,-0.27322134,-0.8727416,-0.5706121,-0.34149787,-0.22005676,0.15936182,0.39269686,-0.6358745,-0.70313907,-0.104447775,0.39499143,-0.040212113,0.28187573,-0.07891015,0.1607214
real,-309.2497,119.82009,4.288385,2.8533688,-27.464188,-41.07344,-12.53141,-25.773527,-29.0061,-2.3211198,-13.932469,-8.095053,-12.547611,-3.0646086,-8.8694935,-15.212486,-8.903067,-15.793236,-4.298614,-9.438307,-13.771597,-0.013644542,-8.297491,-4.1653423,1.5181319,0.33894414,0.26440522,3.4967935,6.756024,9.833586,7.546983,-1.2357991,-4.7826037,-3.5936074,-5.335986,0.8580522,-5.243151,-3.0766325,-3.3872416,-1.917732,-4.564063,-5.6393375,-0.74290466,-4.3852696,0.19904515,-0.5944329,0.87757385,2.5431502,-3.2044034,-0.20908363,2.6299696,4.103273,-2.3304713,0.07256281,-0.83705485,2.2243595,-2.0895686,2.577841,3.344545,3.9659774,0.3662401,1.5072014,1.1069559,1.2425396,-1.5932348,0.7186375,-0.065887906,0.6432871,1.8641667,0.15270875,-0.8006618,0.6475872,-0.72620094,0.230532,-0.21330461,0.016575694,-0.35371193,0.8411437,-0.45392865,-0.79413974,-0.6080366,-0.35801724,-0.82843584,-0.3331366,-0.34816623,0.18053256,-0.6554446,-0.7083725,0.781691,0.3589183,0.06886093,0.2545142,0.50183254,-0.6334316,0.7011553,0.3277824,-0.22783221,0.72725797,-0.81434506,-1.1500232,0.503359,0.28759804,0.41410717,0.98897594,0.103442796,0.33152038,0.16440782,-0.2944954,0.22637746,0.08952835,0.47873443,0.39406145,0.18153259,-0.025811177,-0.106088944,0.57297766,0.16039349,0.066842124,-0.35440955,-0.36362222,0.077387325,0.10302621,-0.025724443,-0.13362812,-0.56075424,-0.37547034,0.37672967,-0.44996712
real,-307.60245,98.336464,-0.5642666,8.9591675,-7.2850037,-15.089604,-23.279276,-25.078278,-18.54113,2.0238316,-16.435831,-13.809783,-10.618115,3.313558,-10.150929,-14.46221,-7.287749,-5.4383926,-4.5892663,-10.408757,-6.787134,-3.293399,-10.257379,-3.8364217,0.4688661,-0.7722015,-3.9490488,-2.0336792,-3.4562144,-7.3570924,-7.056503,-2.0958993,-5.8237934,0.46464756,-4.43994,3.508457,1.5006914,2.2315373,-0.14485961,0.66529524,3.5604806,3.7555368,0.56258434,1.6620001,-2.8438427,-1.719,-1.1299973,-0.69741017,-0.83898145,0.380746,1.0253432,1.3960595,-2.2134962,-0.64719903,-1.683612,0.86370176,-0.8505058,-0.6114152,-3.187215,-2.3529093,-1.5274035,0.74197435,-1.8233684,-2.5009274,-2.7961311,0.37275094,0.5964988,-0.062089693,-2.4974341,-1.3504474,-0.16469188,0.1617839,0.10354446,-0.38000655,-0.8445293,-0.64066327,-1.2255458,-0.72797793,-1.3181609,1.6394466,0.80909145,-0.107359484,-1.9215223,-0.26348984,0.08757764,-0.58857226,-0.2923935,0.70826113,-1.7531147,-0.24205413,0.083764195,-0.5048364,-0.67706066,-0.8739167,-0.4288098,-0.30067167,-0.63686055,-0.111331455,-1.1776305,-1.6525924,-0.37249735,0.30830824,-0.8768732,-0.20267853,-0.32156473,-0.36766008,0.14627072,-0.75186616,-0.7759998,-0.37841314,-0.23729438,-0.32475093,-0.66670394,-0.064982064,-0.10227369,-0.29378277,0.11830409,-0.28526872,-0.91186476,-0.09173157,-0.024451405,-0.16804789,-0.4408204,-0.58364636,-0.7914869,0.41121614,0.060996186,-0.037529234
real,-293.37372,76.33538,-8.628414,17.976093,-16.21298,-29.400051,-27.31518,-23.747898,-18.68032,4.649327,-20.085472,-13.831625,-10.851401,2.7821302,-8.204547,-10.920719,-1.645328,-1.4315724,4.905035,-0.60686356,-0.49454626,6.4982667,0.7096031,-0.12284753,-4.532018,-6.195588,-2.79749,-0.721401,-1.0650998,0.15503134,-2.0724785,-1.7234333,0.112896316,-0.15459412,-4.1987395,-4.521161,-1.6634139,-1.0475838,-2.5983648,-0.28569946,-3.4935498,1.9275414,0.762783,3.5814736,0.93572426,0.26727363,-1.9742434,-1.4066424,-2.6124635,1.1981395,-1.9656326,0.14847326,-2.533592,0.32722595,-1.871985,-0.8931562,-1.968965,-0.27838892,-3.0902953,0.7848709,-0.28058368,0.50990385,-1.4056299,1.3309249,-1.1681393,0.6696711,-1.6040434,-1.811711,-2.1437151,-1.129415,-2.3041537,-1.8560756,-0.64611936,-1.6294061,-1.3337039,-0.18879203,-2.5334468,-1.4627732,-2.2252119,-0.87761104,-0.59634805,-2.0205362,-1.7964413,-0.9406037,-1.7171938,0.43498135,-2.6301222,-1.1025448,-0.45616138,-0.45240504,-0.018017579,-0.17331812,-0.26726037,-0.35076612,-0.24832053,-0.9849609,-1.5866855,-1.3482499,-0.8448308,-0.76680064,-1.3124318,0.43162856,-0.32958406,0.13852884,-0.15563868,-0.77603173,-0.09132997,-0.26618978,-0.54912144,-0.7945392,-0.080692835,0.113106236,-0.6437574,-0.5102598,-0.14150332,-0.8768889,-1.1040423,-0.48702443,-0.58222765,-0.5023513,0.17780502,0.15509695,0.42989257,0.42978987,-0.008914892,0.35898525,-0.24856597,0.828813
real,-235.24628,98.55599,-25.270771,18.308292,-25.13352,-42.4452,-19.563265,-15.863833,-4.206179,-6.4648085,-28.642677,-9.454457,-19.039,9.687742,-12.379163,-12.6196785,1.1410062,-4.3601294,-3.144991,-10.847557,2.3322873,-6.4257956,-6.0521097,-2.5128202,-14.4896,-8.067176,-2.5160005,-4.559998,0.735743,4.5988994,1.2414461,2.1182616,0.9507795,2.124105,-0.23659351,3.3292086,6.3805213,5.1790714,-0.8225845,-4.0151553,-5.645202,-0.8018071,-1.641428,3.3958771,-1.9115216,-2.7447069,-5.7326684,-1.315212,0.5708412,0.1727444,-3.3389738,-4.70212,-1.8125576,3.399019,-0.93915284,-3.8015363,-4.0601425,0.6338214,1.7571285,-1.0763836,-5.4119525,-1.1731585,0.9435623,0.17447913,-2.4638553,0.30415088,-0.011188542,0.40911356,-2.2704403,0.8144813,3.0921073,3.7565868,0.32424557,1.1087103,1.4863118,0.6772464,-1.8434763,0.081581466,-0.28334504,0.93048817,-1.3309518,-0.6804753,-0.37831634,0.23877946,-2.1157691,-0.76989126,-1.6821891,-0.67959017,-1.6579342,-0.21572234,-1.1618986,-2.180805,-1.5443009,0.5530019,-0.9800669,-1.948079,-0.4060687,-1.0609679,-1.870554,-0.8321381,-0.47358134,-1.3420674,-0.85819966,0.31855202,-0.27939564,-1.0398333,-0.107438445,-0.5739687,-0.944251,0.10280095,0.30446157,0.37757573,0.052099153,-0.11793331,-0.34702444,-0.46865293,-0.19120865,-0.31564686,-0.6520795,-0.39388686,-0.8223635,-0.2736262,0.4475212,0.2634915,0.80256677,-0.04321875,0.26088363,0.80721873
real,-278.8467,53.916985,19.560787,23.711021,-24.02792,-16.273907,-22.922739,-30.191927,-7.561229,-3.7294948,-22.430216,-4.473154,-19.656143,2.3457963,-15.80184,-10.574723,-9.934984,-8.107218,-5.1557927,-4.834206,0.2154502,-1.3636812,-3.1229331,1.4923458,-3.5427387,0.95243645,-1.6800417,2.37039,-3.956695,-0.014343023,-6.2611437,-0.19475839,-0.7495919,-0.118174575,-1.2978009,0.0937801,0.60045576,1.5564754,-1.3933988,-0.16492856,-2.6040587,3.337901,-0.70509225,1.2200842,1.5814764,0.16478652,-1.5458043,-2.6001458,-0.22129688,2.1650922,-1.1661148,-1.3212247,-2.2157052,1.1560397,-1.5258378,0.47188357,-1.9930857,0.23290065,-1.9395392,0.15264593,-1.2903533,0.26631275,-1.1414722,-0.32003427,-0.21505694,1.6957384,-1.599023,1.6851927,-2.2894897,-1.5833397,-2.1182072,1.2879604,-0.14538102,0.28026828,-0.035172038,0.0272046,-0.7771747,-0.23328765,-1.7675308,0.6328945,-0.017514646,-0.6824235,-1.7601026,0.43752712,-0.6132177,-0.59649825,-1.3743953,-0.7046688,-0.6362671,-0.008208549,-0.91659653,0.07719501,-0.84021807,-0.37439844,0.014694776,0.26021037,-0.34016994,-0.95185316,-0.51943153,-1.0390623,-0.9447605,-0.35130438,-0.06340602,-0.5261663,-0.25735793,-0.47205806,-0.78028125,-0.7141779,-0.17325911,0.34559873,-0.13650316,-0.69453377,0.12515703,-0.06969512,-0.44949427,-0.58879924,-0.22655343,0.4464974,-0.15065084,0.115504496,-0.20980787,0.18065393,0.26430246,0.17735508,-0.30002367,-0.2636277,0.5922059,0.43512058
real,-260.95145,44.64064,11.916337,3.3253672,-24.63727,-12.813189,-25.553257,-17.73412,-12.623297,2.4029872,-18.209776,-2.645649,-15.398884,6.1704698,-13.566532,-9.110271,-8.431252,-3.546551,-4.910388,-10.261534,5.4216743,-7.1692257,-2.0525212,0.5061638,-9.749135,0.8829872,-3.2916596,-0.16285655,-0.9322579,1.6767079,-3.3028991,-0.30834758,-4.0215607,-1.6815736,-6.5009403,-2.4775493,-5.035444,0.70843875,-1.383644,1.3956604,-0.49834612,1.2577182,-0.116123095,0.408729,0.89079744,0.53008467,0.2088054,-1.9150205,0.7803515,-0.9361066,-0.060770433,-1.7074665,-1.0287039,0.6195192,-2.267922,-0.15096894,-0.71337837,-0.6082345,-1.249044,0.22070946,0.155315,0.77577716,0.42951518,0.70055324,-0.35037395,-0.058788117,-1.3951933,-0.5510958,-2.3643885,0.7605848,-2.5745027,0.0056431866,-1.051805,-1.0158368,-0.68180966,0.8342571,-1.1548703,1.5292841,-1.5674187,-0.20359941,-1.4892313,-0.13826078,0.18655261,-1.1406462,-1.0537969,-0.16884615,-1.1741586,-0.86387163,-1.2180438,0.50921476,-0.784849,-1.5086414,-0.96495646,-0.10113354,-0.9816453,-0.23639226,-0.98040545,0.27114373,-1.8537382,-1.2307632,-1.1274048,-1.0605608,-1.339133,-0.58629715,-0.5597994,-0.8456345,-1.2488209,-0.8058096,-1.246142,-0.6429565,0.2674622,-0.19541623,-0.6828135,-0.09267831,-0.3045763,-0.7524795,-0.5708316,-0.60697526,-0.019371664,-0.71126854,-0.581463,0.044872783,0.0058053494,-0.058838114,0.13820249,0.15523311,-0.33256817,-0.48515975
